Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
-----------------------------------------------
                0.00    0.00      13/13          Solution::twoSum(std::vector<int, std::allocator<int> >&, int) [212]
[99]     0.0    0.00    0.00      13         std::vector<int, std::allocator<int> >::operator[](unsigned long) [99]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::_Rb_tree_node<std::pair<int const, int> >*, unsigned long) [123]
[100]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::deallocate(std::_Rb_tree_node<std::pair<int const, int> >*, unsigned long) [100]
-----------------------------------------------
                0.00    0.00       9/9           void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::destroy<std::pair<int const, int> >(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::pair<int const, int>*) [124]
[101]    0.0    0.00    0.00       9         void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::destroy<std::pair<int const, int> >(std::pair<int const, int>*) [101]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, unsigned long) [125]
[102]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::allocate(unsigned long, void const*) [102]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::_M_max_size() const [108]
-----------------------------------------------
                0.00    0.00       9/9           void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::construct<std::pair<int const, int>, std::pair<int, int> >(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::pair<int const, int>*, std::pair<int, int>&&) [126]
[103]    0.0    0.00    0.00       9         void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::construct<std::pair<int const, int>, std::pair<int, int> >(std::pair<int const, int>*, std::pair<int, int>&&) [103]
                0.00    0.00       9/54          std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [32]
                0.00    0.00       9/122         operator new(unsigned long, void*) [25]
                0.00    0.00       9/9           std::pair<int const, int>::pair<int, int, true>(std::pair<int, int>&&) [131]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [127]
[104]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [104]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [128]
[105]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [105]
                0.00    0.00       9/18          __gnu_cxx::new_allocator<int>::_M_max_size() const [79]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator<int>::allocator() [113]
[106]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<int>::new_allocator() [106]
-----------------------------------------------
                0.00    0.00       3/9           std::vector<int, std::allocator<int> >::end() const [215]
                0.00    0.00       6/9           std::vector<int, std::allocator<int> >::begin() const [175]
[107]    0.0    0.00    0.00       9         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [107]
-----------------------------------------------
                0.00    0.00       9/9           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::allocate(unsigned long, void const*) [102]
[108]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::_M_max_size() const [108]
-----------------------------------------------
                0.00    0.00       9/9           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [129]
[109]    0.0    0.00    0.00       9         __gnu_cxx::new_allocator<int>::max_size() const [109]
                0.00    0.00       9/18          __gnu_cxx::new_allocator<int>::_M_max_size() const [79]
-----------------------------------------------
                0.00    0.00       9/9           int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >) [150]
[110]    0.0    0.00    0.00       9         __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [110]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [137]
[111]    0.0    0.00    0.00       9         std::initializer_list<int>::end() const [111]
                0.00    0.00       9/18          std::initializer_list<int>::begin() const [80]
                0.00    0.00       9/9           std::initializer_list<int>::size() const [112]
-----------------------------------------------
                0.00    0.00       9/9           std::initializer_list<int>::end() const [111]
[112]    0.0    0.00    0.00       9         std::initializer_list<int>::size() const [112]
-----------------------------------------------
                0.00    0.00       3/9           Solution::twoSum(std::vector<int, std::allocator<int> >&, int) [212]
                0.00    0.00       6/9           test_twoSum() [233]
[113]    0.0    0.00    0.00       9         std::allocator<int>::allocator() [113]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<int>::new_allocator() [106]
-----------------------------------------------
                0.00    0.00       9/9           int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [155]
[114]    0.0    0.00    0.00       9         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [114]
-----------------------------------------------
                0.00    0.00       9/9           void std::_Destroy<int*>(int*, int*) [162]
[115]    0.0    0.00    0.00       9         void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [115]
-----------------------------------------------
                0.00    0.00       9/9           void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [136]
[116]    0.0    0.00    0.00       9         std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [116]
                0.00    0.00       9/9           std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [128]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [121]
[117]    0.0    0.00    0.00       9         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [117]
                0.00    0.00       9/18          std::allocator<int>::allocator(std::allocator<int> const&) [81]
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [120]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [122]
[118]    0.0    0.00    0.00       9         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [118]
                0.00    0.00       9/27          std::allocator<int>::~allocator() [69]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [122]
[119]    0.0    0.00    0.00       9         std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [119]
                0.00    0.00       9/9           std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [127]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [117]
[120]    0.0    0.00    0.00       9         std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [120]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [137]
[121]    0.0    0.00    0.00       9         std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [121]
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [117]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<int, std::allocator<int> >::~vector() [138]
[122]    0.0    0.00    0.00       9         std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [122]
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [119]
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [118]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_put_node(std::_Rb_tree_node<std::pair<int const, int> >*) [140]
[123]    0.0    0.00    0.00       9         std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::_Rb_tree_node<std::pair<int const, int> >*, unsigned long) [123]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::deallocate(std::_Rb_tree_node<std::pair<int const, int> >*, unsigned long) [100]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int const, int> >*) [144]
[124]    0.0    0.00    0.00       9         void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::destroy<std::pair<int const, int> >(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::pair<int const, int>*) [124]
                0.00    0.00       9/9           void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::destroy<std::pair<int const, int> >(std::pair<int const, int>*) [101]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_node() [139]
[125]    0.0    0.00    0.00       9         std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, unsigned long) [125]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::allocate(unsigned long, void const*) [102]
-----------------------------------------------
                0.00    0.00       9/9           void std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_construct_node<std::pair<int, int> >(std::_Rb_tree_node<std::pair<int const, int> >*, std::pair<int, int>&&) [146]
[126]    0.0    0.00    0.00       9         void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::construct<std::pair<int const, int>, std::pair<int, int> >(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::pair<int const, int>*, std::pair<int, int>&&) [126]
                0.00    0.00       9/54          std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [32]
                0.00    0.00       9/9           void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::construct<std::pair<int const, int>, std::pair<int, int> >(std::pair<int const, int>*, std::pair<int, int>&&) [103]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [119]
[127]    0.0    0.00    0.00       9         std::allocator_traits<std::allocator<int> >::deallocate(std::allocator<int>&, int*, unsigned long) [127]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [104]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [116]
[128]    0.0    0.00    0.00       9         std::allocator_traits<std::allocator<int> >::allocate(std::allocator<int>&, unsigned long) [128]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [105]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [134]
[129]    0.0    0.00    0.00       9         std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [129]
                0.00    0.00       9/9           __gnu_cxx::new_allocator<int>::max_size() const [109]
-----------------------------------------------
                0.00    0.00       9/9           int* std::uninitialized_copy<int const*, int*>(int const*, int const*, int*) [156]
[130]    0.0    0.00    0.00       9         int* std::__uninitialized_copy<true>::__uninit_copy<int const*, int*>(int const*, int const*, int*) [130]
                0.00    0.00       9/9           int* std::copy<int const*, int*>(int const*, int const*, int*) [160]
-----------------------------------------------
                0.00    0.00       9/9           void __gnu_cxx::new_allocator<std::_Rb_tree_node<std::pair<int const, int> > >::construct<std::pair<int const, int>, std::pair<int, int> >(std::pair<int const, int>*, std::pair<int, int>&&) [103]
[131]    0.0    0.00    0.00       9         std::pair<int const, int>::pair<int, int, true>(std::pair<int, int>&&) [131]
                0.00    0.00      18/18          int&& std::forward<int>(std::remove_reference<int>::type&) [85]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_equal_pos(int const&) [147]
[132]    0.0    0.00    0.00       9         std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<int const, int> >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<int const, int> >*&, std::_Rb_tree_node_base*&) [132]
                0.00    0.00       9/9           std::_Rb_tree_node<std::pair<int const, int> >*& std::forward<std::_Rb_tree_node<std::pair<int const, int> >*&>(std::remove_reference<std::_Rb_tree_node<std::pair<int const, int> >*&>::type&) [161]
                0.00    0.00       9/61          std::_Rb_tree_node_base*& std::forward<std::_Rb_tree_node_base*&>(std::remove_reference<std::_Rb_tree_node_base*&>::type&) [30]
-----------------------------------------------
                0.00    0.00       9/9           Solution::twoSum(std::vector<int, std::allocator<int> >&, int) [212]
[133]    0.0    0.00    0.00       9         std::pair<int, int>::pair<int&, int&, true>(int&, int&) [133]
                0.00    0.00      18/18          int& std::forward<int&>(std::remove_reference<int&>::type&) [84]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [135]
[134]    0.0    0.00    0.00       9         std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [134]
                0.00    0.00       9/9           std::allocator_traits<std::allocator<int> >::max_size(std::allocator<int> const&) [129]
                0.00    0.00       9/9           unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [159]
-----------------------------------------------
                0.00    0.00       9/9           void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [136]
[135]    0.0    0.00    0.00       9         std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [135]
                0.00    0.00       9/18          std::allocator<int>::allocator(std::allocator<int> const&) [81]
                0.00    0.00       9/9           std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [134]
                0.00    0.00       9/27          std::allocator<int>::~allocator() [69]
-----------------------------------------------
                0.00    0.00       9/9           std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [137]
[136]    0.0    0.00    0.00       9         void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [136]
                0.00    0.00      18/27          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [70]
                0.00    0.00       9/9           std::iterator_traits<int const*>::difference_type std::distance<int const*>(int const*, int const*) [164]
                0.00    0.00       9/9           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [135]
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [116]
                0.00    0.00       9/9           int* std::__uninitialized_copy_a<int const*, int*, int>(int const*, int const*, int*, std::allocator<int>&) [158]
-----------------------------------------------
                0.00    0.00       3/9           Solution::twoSum(std::vector<int, std::allocator<int> >&, int) [212]
                0.00    0.00       6/9           test_twoSum() [233]
[137]    0.0    0.00    0.00       9         std::vector<int, std::allocator<int> >::vector(std::initializer_list<int>, std::allocator<int> const&) [137]
                0.00    0.00       9/9           std::initializer_list<int>::end() const [111]
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::_Vector_base(std::allocator<int> const&) [121]
                0.00    0.00       9/18          std::initializer_list<int>::begin() const [80]
                0.00    0.00       9/9           void std::vector<int, std::allocator<int> >::_M_range_initialize<int const*>(int const*, int const*, std::forward_iterator_tag) [136]
-----------------------------------------------
                0.00    0.00       9/9           test_twoSum() [233]
[138]    0.0    0.00    0.00       9         std::vector<int, std::allocator<int> >::~vector() [138]
                0.00    0.00       9/27          std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [70]
                0.00    0.00       9/9           void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [163]
                0.00    0.00       9/9           std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [122]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree_node<std::pair<int const, int> >* std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [142]
[139]    0.0    0.00    0.00       9         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_node() [139]
                0.00    0.00       9/36          std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_Node_allocator() [64]
                0.00    0.00       9/9           std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::allocate(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, unsigned long) [125]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, int> >*) [141]
[140]    0.0    0.00    0.00       9         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_put_node(std::_Rb_tree_node<std::pair<int const, int> >*) [140]
                0.00    0.00       9/36          std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_Node_allocator() [64]
                0.00    0.00       9/9           std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::deallocate(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::_Rb_tree_node<std::pair<int const, int> >*, unsigned long) [123]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_erase(std::_Rb_tree_node<std::pair<int const, int> >*) [222]
[141]    0.0    0.00    0.00       9         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, int> >*) [141]
                0.00    0.00       9/9           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int const, int> >*) [144]
                0.00    0.00       9/9           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_put_node(std::_Rb_tree_node<std::pair<int const, int> >*) [140]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree_iterator<std::pair<int const, int> > std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_emplace_equal<std::pair<int, int> >(std::pair<int, int>&&) [145]
[142]    0.0    0.00    0.00       9         std::_Rb_tree_node<std::pair<int const, int> >* std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [142]
                0.00    0.00       9/9           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_node() [139]
                0.00    0.00       9/54          std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [32]
                0.00    0.00       9/9           void std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_construct_node<std::pair<int, int> >(std::_Rb_tree_node<std::pair<int const, int> >*, std::pair<int, int>&&) [146]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree_iterator<std::pair<int const, int> > std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_emplace_equal<std::pair<int, int> >(std::pair<int, int>&&) [145]
[143]    0.0    0.00    0.00       9         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<int const, int> >*) [143]
                0.00    0.00       9/22          std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_end() [76]
                0.00    0.00       9/17          std::_Rb_tree_iterator<std::pair<int const, int> >::_Rb_tree_iterator(std::_Rb_tree_node_base*) [88]
                0.00    0.00       6/6           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_key(std::_Rb_tree_node_base const*) [176]
                0.00    0.00       6/28          std::less<int>::operator()(int const&, int const&) const [67]
                0.00    0.00       6/43          std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_key(std::_Rb_tree_node<std::pair<int const, int> > const*) [63]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_drop_node(std::_Rb_tree_node<std::pair<int const, int> >*) [141]
[144]    0.0    0.00    0.00       9         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<int const, int> >*) [144]
                0.00    0.00       9/26          std::_Rb_tree_node<std::pair<int const, int> >::_M_valptr() [73]
                0.00    0.00       9/9           void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::destroy<std::pair<int const, int> >(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::pair<int const, int>*) [124]
                0.00    0.00       9/36          std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_Node_allocator() [64]
-----------------------------------------------
                0.00    0.00       9/9           std::enable_if<std::is_constructible<std::pair<int const, int>, std::pair<int, int> >::value, std::_Rb_tree_iterator<std::pair<int const, int> > >::type std::multimap<int, int, std::less<int>, std::allocator<std::pair<int const, int> > >::insert<std::pair<int, int> >(std::pair<int, int>&&) [148]
[145]    0.0    0.00    0.00       9         std::_Rb_tree_iterator<std::pair<int const, int> > std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_emplace_equal<std::pair<int, int> >(std::pair<int, int>&&) [145]
                0.00    0.00       9/54          std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [32]
                0.00    0.00       9/9           std::_Rb_tree_node<std::pair<int const, int> >* std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [142]
                0.00    0.00       9/43          std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_key(std::_Rb_tree_node<std::pair<int const, int> > const*) [63]
                0.00    0.00       9/9           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_equal_pos(int const&) [147]
                0.00    0.00       9/9           std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<int const, int> >*) [143]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree_node<std::pair<int const, int> >* std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_create_node<std::pair<int, int> >(std::pair<int, int>&&) [142]
[146]    0.0    0.00    0.00       9         void std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_construct_node<std::pair<int, int> >(std::_Rb_tree_node<std::pair<int const, int> >*, std::pair<int, int>&&) [146]
                0.00    0.00       9/122         operator new(unsigned long, void*) [25]
                0.00    0.00       9/54          std::pair<int, int>&& std::forward<std::pair<int, int> >(std::remove_reference<std::pair<int, int> >::type&) [32]
                0.00    0.00       9/26          std::_Rb_tree_node<std::pair<int const, int> >::_M_valptr() [73]
                0.00    0.00       9/36          std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_Node_allocator() [64]
                0.00    0.00       9/9           void std::allocator_traits<std::allocator<std::_Rb_tree_node<std::pair<int const, int> > > >::construct<std::pair<int const, int>, std::pair<int, int> >(std::allocator<std::_Rb_tree_node<std::pair<int const, int> > >&, std::pair<int const, int>*, std::pair<int, int>&&) [126]
-----------------------------------------------
                0.00    0.00       9/9           std::_Rb_tree_iterator<std::pair<int const, int> > std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_emplace_equal<std::pair<int, int> >(std::pair<int, int>&&) [145]
[147]    0.0    0.00    0.00       9         std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_equal_pos(int const&) [147]
                0.00    0.00       9/16          std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_begin() [98]
                0.00    0.00       9/22          std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_end() [76]
